source_file,line,source_name,source_url,canonical_id,disposition,reason
devopstools_final.md,413,CodeWhale,https://codewhale.net/en,codewhale,kept,Canonical occurrence retained
devopstools_final.md,1320,codegraph,https://colbymchenry.github.io/codegraph/,codegraph,kept,Canonical occurrence retained
devopstools_final.md,814,Combodo (iTop),https://combodo.com/,combodo-itop,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,99,Combodo (iTop),https://combodo.com/,combodo-itop,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1094,commitlint,https://commitlint.js.org/,commitlint,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,57,commitlint,https://commitlint.js.org/,commitlint,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1234,Composio,https://composio.dev/,composio,kept,Canonical occurrence retained
devopstools_final.md,320,Concourse,https://concourse-ci.org/,concourse,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,28,Concourse,https://concourse-ci.org/,concourse,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,231,Confidential Containers,https://confidentialcontainers.org/,confidential-containers,kept,Canonical occurrence retained
devopstools_final.md,232,containerd,https://containerd.io/,containerd,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,134,containerd,https://containerd.io/,containerd,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1058,Development Containers,https://containers.dev/,development-containers,kept,Canonical occurrence retained
devopstools_final.md,858,Dockle,https://containers.goodwith.tech/,dockle,kept,Canonical occurrence retained
6_Security/README.md,22,Dockle,https://containers.goodwith.tech/,dockle,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,852,Coraza,https://coraza.io/,coraza,kept,Canonical occurrence retained
6_Security/README.md,17,Coraza,https://coraza.io/,coraza,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,545,CoreDNS,https://coredns.io/,coredns,kept,Canonical occurrence retained
devopstools_final.md,701,Coroot,https://coroot.com/,coroot,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,9,Coroot,https://coroot.com/,coroot,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,742,Cortex,https://cortexmetrics.io/,cortex,kept,Canonical occurrence retained
devopstools_final.md,989,Cosmian KMS,https://cosmian.com/data-protection-suite/cosmian-kms/,cosmian-kms,kept,Canonical occurrence retained
6_Security/README.md,99,Cosmian KMS,https://cosmian.com/data-protection-suite/cosmian-kms/,cosmian-kms,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,996,Thales CipherTrust Manager,https://cpl.thalesgroup.com/encryption/ciphertrust-manager,thales-ciphertrust-manager,kept,Canonical occurrence retained
6_Security/README.md,106,Thales CipherTrust Manager,https://cpl.thalesgroup.com/encryption/ciphertrust-manager,thales-ciphertrust-manager,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,233,CRI-O,https://cri-o.io/,cri-o,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,136,CRI-O,https://cri-o.io/,cri-o,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,234,CRIU,https://criu.org/Main_Page,criu,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,138,CRIU,https://criu.org/Main_Page,criu,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,235,ctop,https://ctop.sh/,ctop,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,140,ctop,https://ctop.sh/,ctop,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1317,CUE,https://cuelang.org/,cue,kept,Canonical occurrence retained
10_Miscellaneous/README.md,68,CUE,https://cuelang.org/,cue,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1079,Cursor,https://cursor.com/,cursor,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,45,Cursor,https://cursor.com/,cursor,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,609,MOCO,https://cybozu-go.github.io/moco/,moco,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,125,MOCO,https://cybozu-go.github.io/moco/,moco,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,854,CycloneDX,https://cyclonedx.org/,cyclonedx,kept,Canonical occurrence retained
devopstools_final.md,387,ArgoCD Diff Preview,https://dag-andersen.github.io/argocd-diff-preview/,argocd-diff-preview,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,138,ArgoCD Diff Preview,https://dag-andersen.github.io/argocd-diff-preview/,argocd-diff-preview,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,321,Dagger,https://dagger.io/,dagger,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,30,Dagger,https://dagger.io/,dagger,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,548,Dapr,https://dapr.io/,dapr,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,83,Dapr,https://dapr.io/,dapr,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,657,DC/OS,https://dcos.io/,dc-os,kept,Canonical occurrence retained
devopstools_final.md,455,crust-gather,https://deepwiki.com/crust-gather/crust-gather,crust-gather,kept,Canonical occurrence retained
devopstools_final.md,1284,DEV Community #devops,https://dev.to/t/devops,dev-community-devops,kept,Canonical occurrence retained
devopstools_final.md,173,CDKTF,https://developer.hashicorp.com/terraform/cdktf,cdktf,archived,Official GitHub repository is archived; retained for historical and migration context.
2_Cloud-Infrastructure-Serverless/README.md,40,CDKTF,https://developer.hashicorp.com/terraform/cdktf,cdktf,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,224,Terraform Cloud,https://developer.hashicorp.com/terraform/enterprise/cloud-docs,terraform-cloud,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,124,Terraform Cloud,https://developer.hashicorp.com/terraform/enterprise/cloud-docs,terraform-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1140,Waypoint,https://developer.hashicorp.com/waypoint,waypoint,kept,Canonical occurrence retained
devopstools_final.md,126,DevOpsCube Kubernetes Tutorials (Beginners),https://devopscube.com/kubernetes-tutorials-beginners/,devopscube-kubernetes-tutorials-beginners,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,46,DevOpsCube Kubernetes Tutorials (Beginners),https://devopscube.com/kubernetes-tutorials-beginners/,devopscube-kubernetes-tutorials-beginners,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1059,DevPod,https://devpod.sh/,devpod,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,33,DevPod,https://devpod.sh/,devpod,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,322,Devtron,https://devtron.ai/,devtron,kept,Canonical occurrence retained
devopstools_final.md,1001,Dex,https://dexidp.io/,dex,kept,Canonical occurrence retained
6_Security/README.md,110,Dex,https://dexidp.io/,dex,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1097,Review Flow,https://dgouron.github.io/review-flow/,review-flow,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,60,Review Flow,https://dgouron.github.io/review-flow/,review-flow,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1235,Docker Agent,https://docker.github.io/docker-agent/,docker-agent,kept,Canonical occurrence retained
devopstools_final.md,457,Dockhand,https://dockhand.pro/,dockhand,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,25,Dockhand,https://dockhand.pro/,dockhand,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1116,Ruff,https://docs.astral.sh/ruff/,ruff,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,76,Ruff,https://docs.astral.sh/ruff/,ruff,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,927,AWS Service Control Policies,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_scps.html,aws-service-control-policies,kept,Canonical occurrence retained
6_Security/README.md,59,AWS Service Control Policies,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_scps.html,aws-service-control-policies,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,940,Google Cloud Organization Policy,https://docs.cloud.google.com/resource-manager/docs/organization-policy/overview,google-cloud-organization-policy,kept,Canonical occurrence retained
6_Security/README.md,70,Google Cloud Organization Policy,https://docs.cloud.google.com/resource-manager/docs/organization-policy/overview,google-cloud-organization-policy,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,299,Cloudify,https://docs.cloudify.co/,cloudify,kept,Canonical occurrence retained
devopstools_final.md,352,Docker Build,https://docs.docker.com/build/,docker-build,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,80,Docker Build,https://docs.docker.com/build/,docker-build,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,349,BuildKit,https://docs.docker.com/build/buildkit/,buildkit,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,76,BuildKit,https://docs.docker.com/build/buildkit/,buildkit,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,658,Docker Swarm,https://docs.docker.com/engine/swarm/,docker-swarm,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,156,Docker Swarm,https://docs.docker.com/engine/swarm/,docker-swarm,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,850,CodeQL,https://docs.github.com/en/code-security/concepts/code-scanning/codeql/about-code-scanning-with-codeql,codeql,kept,Canonical occurrence retained
6_Security/README.md,15,CodeQL,https://docs.github.com/en/code-security/concepts/code-scanning/codeql/about-code-scanning-with-codeql,codeql,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,325,GitLab CI,https://docs.gitlab.com/ee/ci/,gitlab-ci,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,36,GitLab CI,https://docs.gitlab.com/ee/ci/,gitlab-ci,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1219,GitLab MCP Server,https://docs.gitlab.com/user/gitlab_duo/model_context_protocol/mcp_server/,gitlab-mcp-server,kept,Canonical occurrence retained
9_AI-MLOps/README.md,52,GitLab MCP Server,https://docs.gitlab.com/user/gitlab_duo/model_context_protocol/mcp_server/,gitlab-mcp-server,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,397,Weaveworks GitOps,https://docs.gitops.weaveworks.org/,weaveworks-gitops,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,154,Weaveworks GitOps,https://docs.gitops.weaveworks.org/,weaveworks-gitops,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,871,k0rdent,https://docs.k0rdent.io/latest/,k0rdent,kept,Canonical occurrence retained
6_Security/README.md,29,k0rdent,https://docs.k0rdent.io/latest/,k0rdent,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,588,Krateo OASGen Provider,https://docs.krateo.io/key-concepts/kog/oasgen-provider/,krateo-oasgen-provider,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,112,Krateo OASGen Provider,https://docs.krateo.io/key-concepts/kog/oasgen-provider/,krateo-oasgen-provider,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,613,NGINX Ingress Controller,https://docs.nginx.com/nginx-ingress-controller/,nginx-ingress-controller,kept,Canonical occurrence retained
devopstools_final.md,1185,NVIDIA AI Cluster Runtime,https://docs.nvidia.com/aicr/overview/introduction,nvidia-ai-cluster-runtime,kept,Canonical occurrence retained
devopstools_final.md,200,Kolla-Ansible,https://docs.openstack.org/kolla-ansible/latest/,kolla-ansible,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,80,Kolla-Ansible,https://docs.openstack.org/kolla-ansible/latest/,kolla-ansible,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1333,Paperless-ngx,https://docs.paperless-ngx.com/,paperless-ngx,kept,Canonical occurrence retained
10_Miscellaneous/README.md,88,Paperless-ngx,https://docs.paperless-ngx.com/,paperless-ngx,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1150,Port,https://docs.port.io/,port,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,102,Port,https://docs.port.io/,port,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,889,Nuclei,https://docs.projectdiscovery.io/opensource/nuclei/overview,nuclei,kept,Canonical occurrence retained
6_Security/README.md,38,Nuclei,https://docs.projectdiscovery.io/opensource/nuclei/overview,nuclei,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1037,pytest,https://docs.pytest.org/en/stable/,pytest,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,15,pytest,https://docs.pytest.org/en/stable/,pytest,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,116,Python Official Tutorial,https://docs.python.org/3/tutorial/,python-official-tutorial,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,37,Python Official Tutorial,https://docs.python.org/3/tutorial/,python-official-tutorial,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,444,RKE2,https://docs.rke2.io/,rke2,kept,Canonical occurrence retained
